id,guardian_id,question,answer,status,similarity_score,llm_model,response_latency_ms,cited_document_ids,escalated_at,created_at
a04365be-d4d5-4830-bd9a-ff751da6c8a9,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective efforts of the learners, faculty, and the unwavering support of the parents. It expresses delight in sharing this proud milestone with the entire JBCN community.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12",answered,0.55,gemini-2.0-flash,16021,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c""]",null,2025-10-29 17:33:48.260538+00
524cfca4-63d6-4786-a5b4-4f0037676629,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective effort of the learners, faculty, and the unwavering support of the parents. This achievement reflects the school's commitment to curiosity, dedication, and partnership within the community.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12",answered,0.55,gemini-2.0-flash,15189,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c""]",null,2025-10-29 17:30:23.833235+00
550def4c-12bf-4220-b8c5-9f348858b007,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective spirit of the community, including the curiosity and commitment of learners, the dedication of the faculty, and the unwavering belief of parents.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12",answered,0.55,gemini-2.0-flash,16411,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c""]",null,2025-10-29 17:29:30.32207+00
0a4f9bdc-7ee8-4fcb-ad7d-ff44a29cf7f1,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective spirit of the community, including the curiosity and commitment of learners, the dedication of the faculty, and the unwavering belief of parents.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12",answered,0.55,gemini-2.0-flash,18225,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c""]",null,2025-10-29 17:21:57.282449+00
f4799e0e-6779-4252-ab08-5915fe69a07e,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective effort of the learners, faculty, and the unwavering support of the parents. It is a proud milestone for the entire JBCN International School, Parel community.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
6. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
7. C 018 (2025 26) Leadership Transition At JBCN International School, Parel & Chembur — 2025-07-21
8. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
9. School reopens for Primary and Secondary Learners — 2026-07-28
10. School reopens for Learners — 2026-01-06
11. JBCN STARS (Inter school math competition) — 2025-10-11
12. Artopia-Interschool Competition — 2025-10-01",answered,0.55,gemini-2.0-flash,31937,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""a66d111c-a291-472d-88ca-07dbd8ec6894"",""667b0f83-5620-4568-add7-472b29745c07""]",null,2025-10-29 17:17:36.330643+00
fa0e4dc3-636e-43f8-a01d-bf50b6fc757b,null,when does school reopen,I couldn't find a specific date for that in the available circulars. Please check the latest circular or ask the class parent for confirmation.,no-structured-date,null,no-structured-date,4877,[],null,2025-10-29 17:14:57.615605+00
621bb245-9a99-4bf3-a1c1-6cf49add40d2,null,give me details on the Nashik trip,"Parent Orientation JBCN Parel G3 Nashik notes Day 2: 15th January 2026
Day 3: 16th January 2026
Adventure Activities | Trip Closure | Return to Mumbai
6:00 AM Wake up call followed by breakfast on 15 Jan 2026.

Grade 3 will be going on an educational trip to Nashik. According to the calendar, the Grade 3 trip begins on January 14, 2026, and ends on January 16, 2026. The students will be staying at the Nashik Freesia Resort by Express Inn, with quad-sharing room arrangements. Activities include a hydroponics & aeroponics farm visit, a river age-old settlement trail, a coin museum visit, a hands-on archaeology workshop, a local school visit, a donation drive, a Pandavleni Caves trek, a geology trail, and hands-on insights into topography, rock origins, and the art of mapping the land, and adventure activities. On January 15, 2026, the wake-up call is at 6:00 AM followed by breakfast.

Sources:
1. Parent Orientation JBCN Parel G3 Nashik — 2026-01-16
2. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
3. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
4. Edu Trip Ends (Grade 3,4 & 5) — 2026-01-16
5. Edu Trip (Grade 3 ,4 & 5) — 2026-01-15
6. Edu Trip Begins (Grade 3) — 2026-01-14
7. Edu Trip Begins (Grade 4 & 5) — 2026-01-13",answered,0.97,gemini-2.0-flash,12646,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-29 17:13:29.665876+00
30b47495-4133-41c0-bdd2-fc28b2fbaea6,null,when is the Nashik trip?,"Parent Orientation JBCN Parel G3 Nashik notes Day 2: 15th January 2026
Day 3: 16th January 2026
Adventure Activities | Trip Closure | Return to Mumbai
6:00 AM Wake up call followed by breakfast on 15 Jan 2026.

Grade 3 will be going on an educational trip to Nashik in January 2026. According to the calendar, the trip begins on January 14, 2026. The ""Parent Orientation JBCN Parel G3 Nashik"" circular mentions that January 15, 2026, will include adventure activities, and January 16, 2026, will be the trip closure and return to Mumbai. The trip officially ends on January 16, 2026, as per the calendar.

Sources:
1. Parent Orientation JBCN Parel G3 Nashik — 2026-01-16
2. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
3. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
4. Edu Trip Ends (Grade 3,4 & 5) — 2026-01-16
5. Edu Trip (Grade 3 ,4 & 5) — 2026-01-15
6. Edu Trip Begins (Grade 3) — 2026-01-14
7. Edu Trip Begins (Grade 4 & 5) — 2026-01-13",answered,0.97,gemini-2.0-flash,13186,"[""68ab3fb5-966f-45cb-b2c2-fc8c19b1d8d5"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""f425db34-9d26-44b5-a065-181fe6d04888""]",null,2025-10-29 17:12:51.435378+00
76bafaab-eb0d-46fe-bc56-7f6273ae08e7,null,what is the plan for January next year?,"Calendar: The next event is Election Day on 31 Oct 2025. Election Day. Audience: primary, secondary.

Circulars:
- C 024 (2025 26) A New Year, A New Chapter – Welcome To The Academic Year Ahead
- Independence Day, Parsi New Year And Janmashtami Celebrations",answered,null,calendar-resolver,4034,"[""04566baf-9fad-42c1-ac97-c6ab491e69e1"",""bce10abb-44d1-4149-a231-a8e9985e393d""]",null,2025-10-29 17:11:57.300172+00
172ea7b0-4483-4a46-805f-26f0df91ac3b,null,tell me about edu trip,"C 165 (2025 26) Educational Field Trip (1) notes Uniform: PE uniform and school ID card
Please ensure the consent form in the Almanac is duly signed and submitted by 28th October 2025 on 28 Oct 2025.

Grade 3 learners will be going on an educational field trip to Avarya Supermarket to reinforce the mathematical concept of money, as per Circular C 165. During the visit, learners will explore the value of different items and practice calculating change after making purchases. Each learner is required to bring Rs. 100 for shopping, according to Circular C 165. Also, as part of promoting environmental awareness, parents are urged to help. According to the calendar, the Edu Trip begins on January 14, 2026, and ends on January 16, 2026. Please ensure your child wears their PE uniform and school ID card, and that the consent form in the Almanac is duly signed.

Sources:
1. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
2. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
3. Rescheduling Of GL Assessment (PTS Series) — 2025-10-29
4. C 072 (2025 26) School Schedule For 1st To 4th September 2025 (1) — 2025-09-04
5. GL Assessment Schedule — 2025-08-21
6. C 080 (2025 26) School Schedule For 2nd To 4th September 2025 — 2025-09-04
7. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
8. Edu Trip Ends (Grade 3,4 & 5) — 2026-01-16
9. Edu Trip (Grade 3 ,4 & 5) — 2026-01-15
10. Edu Trip Begins (Grade 3) — 2026-01-14
11. Edu Trip Begins (Grade 4 & 5) — 2026-01-13",answered,0.97,gemini-2.0-flash,14897,"[""f425db34-9d26-44b5-a065-181fe6d04888"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""57bc5c96-c176-4690-8c7c-14d6484e4773"",""d859b0ff-062d-4c7a-8925-b2a2fac98726"",""53b4cf7a-f508-41fc-b887-2348a234c531"",""d30bfbc7-91ab-4a69-afa4-8f1e910e73ed"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e""]",null,2025-10-29 17:11:37.458468+00
95cc1338-bf67-4657-9e84-cebcaf314af0,null,what is the circular about school rankings?,"Circular C 172, issued on October 28, 2025, celebrates JBCN International School, Parel's outstanding national rankings for the academic year 2025-26. It highlights the school's achievement of top honors across three prestigious national education rankings. The circular attributes this success to the collective efforts of the learners, faculty, and the unwavering support of the parents. It is a message of pride and a testament to the school community's commitment to excellence.

Sources:
1. LQ Exam Circular (JBCN International School, Parel) (2) — 2025-11-12
2. C 172 (2025 26) Celebrating JBCN Parel’s Outstanding National Rankings — 2025-10-29
3. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
4. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
5. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
6. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
7. C 018 (2025 26) Leadership Transition At JBCN International School, Parel & Chembur — 2025-07-21
8. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
9. School reopens for Primary and Secondary Learners — 2026-07-28
10. School reopens for Learners — 2026-01-06
11. JBCN STARS (Inter school math competition) — 2025-10-11
12. Artopia-Interschool Competition — 2025-10-01",answered,0.55,gemini-2.0-flash,16164,"[""b5f6c37c-3348-4405-ae14-2b75b08d7639"",""9d8e658c-12e4-4f3f-83ac-6a3d8d80c9ab"",""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""a66d111c-a291-472d-88ca-07dbd8ec6894"",""667b0f83-5620-4568-add7-472b29745c07""]",null,2025-10-29 17:10:42.494058+00
303bcffa-e8b8-42ba-985b-836d73f8a2db,null,what is the circular about school rankings?,"I do not know based on the available sources. There are circulars about the PTA, school bus routes, Diwali break, and leadership transitions, but none of them discuss school rankings.

Sources:
1. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
2. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
3. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
4. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
5. C 018 (2025 26) Leadership Transition At JBCN International School, Parel & Chembur — 2025-07-21
6. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
7. School reopens for Primary and Secondary Learners — 2026-07-28
8. School reopens for Learners — 2026-01-06
9. JBCN STARS (Inter school math competition) — 2025-10-11
10. Artopia-Interschool Competition — 2025-10-01",answered,0.31615221456743847,gemini-2.0-flash,16692,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""a66d111c-a291-472d-88ca-07dbd8ec6894"",""667b0f83-5620-4568-add7-472b29745c07""]",null,2025-10-29 17:07:43.337546+00
fc449ccb-425a-4ba9-9d16-8735ede279cc,null,when is the next field trip,"C 165 (2025 26) Educational Field Trip (1) notes Uniform: PE uniform and school ID card
Please ensure the consent form in the Almanac is duly signed and submitted by 28th October 2025 on 28 Oct 2025.

Grade 3 learners will be going on an educational field trip to Avarya Supermarket. According to circular C 165, the trip is designed to reinforce the mathematical concept of money through a fun and practical learning experience. Each learner is required to bring Rs. 100 for shopping. The Edu Trip for Grade 3 begins on January 14, 2026, and ends on January 16, 2026, as per the calendar.

Sources:
1. C 165 (2025 26) Educational Field Trip (1) — 2025-10-28
2. C 075 (2025 26) Academic Educational Field Trip — 2025-09-12
3. Invite Parents As Mentors For Our Next Unit — 2025-10-29
4. InspirUs Athletic me Track and Field — 2026-02-03
5. Edu Trip Ends (Grade 3,4 & 5) — 2026-01-16
6. Edu Trip (Grade 3 ,4 & 5) — 2026-01-15
7. Edu Trip Begins (Grade 3) — 2026-01-14
8. Edu Trip Begins (Grade 4 & 5) — 2026-01-13",answered,0.97,gemini-2.0-flash,13574,"[""f425db34-9d26-44b5-a065-181fe6d04888"",""4f0ce02e-a1f3-4a8f-b51f-ea1c6d132a18"",""4911dc67-9244-46a0-b358-ebf557c4f3d9""]",null,2025-10-29 17:06:03.610058+00
b96c5fdf-1319-4136-8a4e-d5cfd34fb295,null,what is the circular about school rankings?,"I do not know based on the available sources. None of the provided circulars discuss school rankings. The circulars cover topics such as Diwali break clarification, school bus routes, PTA executive committee reminders, school schedule adjustments, and leadership announcements.

Sources:
1. C 081 (2025 26) Clarification About Diwali Break & School Reopening — 2025-10-24
2. C 016 (2025 26) School Bus Routes For The AY 25 26 — 2025-11-01
3. C 054 (2025 26) Reminder Executive Committee Of The PTA For The AY 2025 26 At JBCN International School, Parel — 2025-08-12
4. C 062 (2025 26) School Schedule For Tuesday, 19th August 2025 — 2025-08-19
5. C 018 (2025 26) Leadership Transition At JBCN International School, Parel & Chembur — 2025-07-21
6. C 092 (2025 26) Leadership Announcement – Central Processing Unit And School Administration — 2025-09-06
7. School reopens for Primary and Secondary Learners — 2026-07-28
8. School reopens for Learners — 2026-01-06
9. JBCN STARS (Inter school math competition) — 2025-10-11
10. Artopia-Interschool Competition — 2025-10-01",answered,0.31618808119408204,gemini-2.0-flash,13551,"[""066f49cd-2f7a-427f-a971-f2f83e7c62a8"",""4738b239-a818-4e0f-ac5e-67218a1dca93"",""68572ef8-2aa4-4595-b04d-c394f58d721c"",""2496a2dc-ebe3-4277-b85c-6804742a9f9e"",""a66d111c-a291-472d-88ca-07dbd8ec6894"",""667b0f83-5620-4568-add7-472b29745c07""]",null,2025-10-29 16:58:27.967903+00
